Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size,predicted_heating_oil,predicted_heating_oil_log
8,49,10,25.4,6,188.4241357049567,179.87264535807745
5,87,10,70.3,6,229.03774641328735,225.0363375179169
8,89,5,17.2,7,142.16974344730914,142.83459746400567
7,47,9,34.8,1,188.4922689425074,180.5657022130803
4,43,7,39.5,5,202.40482737279137,192.5206517876719
6,46,7,70.0,7,271.6413418494749,277.20807992787763
7,57,1,67.1,7,261.4878163822219,263.8363592738312
3,75,7,64.3,8,227.29041739831035,221.0067004390961
9,48,2,39.5,6,221.2948156424046,213.61403144543516
9,52,7,47.7,6,232.47561465318307,227.05217417393288
7,60,3,54.4,4,224.93646417187688,218.7555829858366
10,61,5,17.2,3,161.5039272561905,157.50359040837475
10,64,7,49.1,7,231.70385888631984,227.08533863847987
6,84,8,52.3,8,208.0388568859782,201.01557895766177
9,52,10,50.9,7,241.17612631316746,237.53629087154076
4,51,3,61.2,3,230.98073199412056,224.6693948513781
6,50,7,36.5,1,185.6306967404921,177.82936468193867
3,85,5,33.1,6,153.4549769514204,150.76666391367667
7,45,3,27.4,4,186.7723088361395,178.05975943811254
9,53,8,57.9,7,253.93839450125634,254.0107017777579
5,59,4,40.2,4,191.0290706029112,182.67553450167742
4,76,8,33.8,2,153.23264039952323,150.97347146986775
2,72,2,49.4,5,189.19654425699775,180.98399075522232
7,83,4,37.3,8,185.01211826171914,178.10387489153106
9,79,8,72.0,6,254.91166197960987,257.97550537317545
4,81,7,48.6,8,196.13826848338803,188.2329500783352
8,76,6,56.8,4,218.88113328940307,213.44035218971257
2,50,3,68.1,4,240.43233357843468,235.3094489772954
4,86,4,66.0,7,222.156610399028,216.30702591101678
5,63,2,33.2,1,165.13181007272962,160.1291784548129
5,42,3,51.7,3,224.62269955339497,216.8021877777911
8,75,9,34.9,2,171.3493075374081,166.66303439620805
4,75,4,59.5,7,219.39079854655927,212.34946581969197
2,39,3,23.3,2,158.7012890503863,152.9009525073565
8,40,7,51.8,6,246.8450346432096,243.5663672502145
3,75,6,68.8,1,213.82763634436193,207.4297896264909
6,90,10,24.9,2,131.50054251558697,135.6732001048053
5,65,7,41.8,6,194.64853918066046,186.2781362514486
5,89,1,29.6,2,139.05416339800576,140.76180522364507
6,66,10,44.6,8,208.72425061609272,200.51290311229965
10,48,2,35.4,2,204.68355457887975,196.79601490428703
2,47,5,28.0,1,157.1361833288276,152.2983056114248
4,69,9,57.4,5,213.39493511748043,205.93840640982611
8,65,3,25.8,2,163.85507643942034,159.49498345670472
6,61,6,49.5,5,213.57252493112364,205.83729927933334
10,84,9,30.4,2,162.66375031092417,160.05547567024854
2,66,6,63.9,6,224.3618353596344,217.1490104742441
2,89,4,29.4,1,123.46640195406647,129.52142849372302
2,70,1,16.5,7,135.05960759544342,135.7773864421892
3,82,1,36.2,7,165.82292462579136,160.4332480319852
7,49,1,25.2,1,169.97744904956286,163.72712195018707
10,57,5,42.0,4,215.17732082847607,208.27928273657102
7,54,6,54.1,1,219.54322801066826,212.97925483618678
7,59,10,41.9,2,194.5160591558395,187.0042817719112
10,50,6,34.2,5,209.45908393978573,201.42918468348566
2,42,9,59.0,8,241.72883395783276,235.4708743023662
4,86,9,46.2,1,164.70958453795924,161.12942848119553
6,67,7,66.8,1,228.31450607451916,223.88147430368278
5,75,7,71.9,8,249.37260468788813,248.671617322648
4,45,1,18.1,7,167.49187536724898,159.8721928280212
3,81,5,43.2,1,160.24528801972,156.85416942845734
4,43,10,50.5,2,213.2254200900032,204.53885557556714
7,80,9,51.3,4,200.60419414850847,194.089504252154
5,42,10,20.3,2,160.66029839072647,155.28508493317153
9,65,9,40.8,7,210.90308426113094,203.52473031640514
5,45,8,20.4,6,171.27093914807512,163.60498581069618
3,67,4,16.5,1,121.95943798738907,127.6165329432511
6,58,1,35.6,8,200.2169918941929,190.91023598417394
10,74,9,45.0,2,199.04145180408275,193.064429700816
4,38,4,72.6,4,266.88683761866605,269.8004196126136
9,72,1,68.2,4,248.70349703777973,249.31114124843984
9,72,7,36.5,2,181.18289430425378,175.4209688371161
2,72,4,54.2,5,197.94188797380167,189.55602106110553
8,38,5,53.8,6,252.7330051594514,250.95224553563756
8,50,2,71.0,8,281.7917076955036,292.8172682345386
8,51,10,67.2,6,265.952629000911,270.48120468534097
3,42,3,32.1,2,176.61668036702224,168.33284219912514
4,85,2,22.4,3,128.03133044342297,132.40471229243732
4,52,7,42.1,1,186.8418649828892,178.74394017705666
5,87,7,48.3,5,184.6861651741836,178.3691386100465
5,49,9,35.5,3,186.74706316803974,178.31588122250213
3,65,10,18.5,4,135.92267050977475,136.9297387382796
3,88,9,33.1,4,143.79783305284502,143.8681675103444
9,47,8,72.4,1,267.6429893930165,274.138123127429
3,61,10,35.2,8,183.73925294057494,175.02467121926244
3,62,1,46.4,3,189.87667118420842,181.51623327303048
5,68,7,29.4,8,174.86229423250492,167.71124617461146
4,58,7,54.8,4,215.21405085820908,207.24996129847062
2,38,7,69.8,2,247.03580545692643,243.25475096194836
10,52,7,60.7,3,251.45948627653345,251.9119491299048
3,50,2,35.7,3,179.8368534241542,171.48274034898807
8,54,8,28.5,2,177.64289011185855,170.94577005847563
3,82,7,38.2,8,171.712250559673,165.4651331259343
10,62,8,57.8,1,230.75469800694606,227.2862679003068
8,53,2,18.8,7,177.02789980160918,169.2529095299291
5,52,1,60.3,3,232.59699201446125,226.8100289096154
5,56,2,66.4,1,234.1739446779493,229.55352127347456
6,75,7,61.0,4,219.8662759042563,214.0898134647338
3,62,10,61.2,6,225.83914030306704,218.88880036718996
4,45,5,42.8,4,204.1137083600994,194.53772823049022
10,57,7,32.1,2,189.7109021924246,182.65314783369917
3,65,9,65.0,4,224.28070622684805,217.76597609032777
3,53,10,69.3,4,242.68589079055926,238.88277485089392
2,82,2,47.8,7,183.80683818666782,176.18566961668287
3,65,8,60.5,3,212.7579040053363,205.1609016954961
3,50,7,18.1,1,139.2330813883683,138.96018153759516
6,44,3,55.7,6,243.80830349624327,239.42593830269163
9,40,6,66.4,3,269.04156836116215,274.78667823037614
7,63,8,51.8,2,210.1703246904483,203.25315210151726
8,73,5,66.2,4,239.4925663617713,237.5506313926105
2,51,6,46.5,8,210.7381415866722,200.6403483116426
10,74,5,39.9,4,196.41992514316985,189.88849269931623
9,44,1,39.8,6,225.51873722815785,218.05705628541244
8,51,8,51.8,1,221.26700011973293,214.96784010298964
7,54,3,19.9,4,164.72769836603254,159.10206422545627
6,79,9,28.5,2,148.06622740785411,147.4011225201928
4,75,8,52.0,6,201.28635329329188,193.4235902244809
10,58,9,29.3,6,195.84630829318195,187.96126718144745
7,43,10,32.9,3,194.52285990287265,185.74425285501596
2,54,6,41.5,2,179.6421241493131,171.68558560676493
4,86,8,71.5,1,212.86535030411073,207.47038114575088
4,88,6,32.6,6,153.5559383139213,151.18148534280584
2,54,1,60.0,8,234.62391647565556,227.51278426101047
3,74,2,38.1,8,179.3682458296053,171.6168933960043
3,47,4,62.8,7,246.1491238494947,241.7228203931068
4,88,5,35.5,1,143.39468375433654,144.06781749206158
5,49,2,52.8,7,233.47465225971666,226.68034799539512
2,84,10,68.5,1,200.88748654662544,194.36676408347566
9,75,1,37.6,2,181.7326624523249,175.93830998479325
9,71,4,67.3,6,253.66599469018692,255.3870020181553
5,51,10,64.6,1,233.67793257424015,228.85688058800153
6,54,2,20.6,8,175.06995408290442,167.0761996366104
8,76,7,63.7,4,231.78730584493462,228.45054582219848
6,45,3,67.1,1,248.71823181692238,247.08683004175398
5,46,9,24.9,1,162.91763788642163,157.5041241187996
4,67,3,42.1,6,190.3582803783641,181.9567921409079
7,64,1,51.3,6,222.27405443478756,215.49205885372325
4,76,10,53.9,3,194.15971652435053,187.04575701266245
10,82,5,31.6,3,170.5595411011488,166.42285892024663
10,82,5,42.6,5,197.7548695474754,191.56808044072568
8,41,3,22.8,8,198.03201435662777,188.01620783567148
7,62,3,31.0,1,169.32052392051614,163.97970540148498
6,55,4,28.2,7,185.0880782725592,176.41496627449663
5,39,8,20.8,6,177.24421208219167,168.4574754876337
6,39,5,46.7,1,214.89071116861658,206.4882796427883
9,57,9,62.5,5,252.6708469323678,253.27057307264124
8,48,3,57.5,3,241.91177341473968,238.6194943912202
4,57,4,71.0,4,247.3393621645466,245.13410482996392
10,69,9,67.5,1,242.88674153429503,242.89079706247676
10,61,3,62.8,3,248.3337913472384,248.44083468423648
10,52,5,29.7,2,189.86237512976993,182.40983348308401
7,74,9,40.7,8,198.38911886299434,190.61560005253224
2,74,3,37.5,6,167.88123075825393,161.78374454148118
5,48,1,71.1,8,272.393036902363,277.65310364787683
2,55,8,61.3,8,234.97032716010895,228.2793890971722
4,46,5,47.1,5,214.5666491408921,205.3716579806434
3,51,4,17.9,7,157.52725720114614,151.97486053596106
3,83,7,66.3,7,220.9622682852749,214.62360181500352
4,56,4,44.4,4,197.7660146335386,188.86853167383836
3,89,2,56.8,5,192.2893430995112,185.25130315357904
5,44,5,46.3,5,218.62285525266498,209.84846279810785
8,72,4,31.3,1,164.85468927833233,160.93614497466336
2,75,5,69.6,4,221.19169537227629,214.674453281092
5,76,9,68.3,2,222.31264362021815,217.26275719764118
7,58,4,46.0,7,220.0704709834544,212.43594851277268
4,46,5,24.3,2,161.8267554954207,156.17859527138336
9,44,8,21.6,4,183.42010807262028,175.37883265325678
9,53,3,15.7,3,162.13444371293485,157.36748024753223
4,53,3,36.8,4,186.13977840563936,177.45874984596128
7,65,3,53.9,2,213.30702106983927,206.60258485587732
8,66,2,62.2,5,241.69451078203687,239.3348503833684
9,68,1,65.4,4,246.87025629655426,246.56862696731906
3,84,10,47.6,7,184.0961232583098,176.9918309470715
2,45,10,66.1,3,236.56775325269322,230.68837822439627
10,68,8,40.1,8,214.14966599056527,207.19283835536498
5,68,3,19.2,6,149.89814663038118,147.31517149459762
4,77,9,68.6,5,227.68088413413705,222.62331077810515
10,49,7,54.1,8,257.390205212398,258.21982211628364
10,84,1,71.9,4,249.1254782561112,251.18445713177786
2,88,1,17.0,8,123.53138576090315,128.48798047518144
7,68,2,69.3,7,255.92086572181077,257.2874904696482
4,65,1,15.7,8,148.72603990384198,145.7498659470339
3,65,8,39.3,3,172.5556340544145,166.10533849080434
9,51,8,29.3,3,188.77018309908505,181.0233459542425
8,40,6,45.3,1,218.85824529406517,211.35930524267926
8,86,10,44.2,4,185.5819847191445,179.95425277888094
6,68,8,33.6,5,176.97990264584575,170.32676664553387
8,48,1,51.8,7,244.13104970964042,240.30546227716275
4,58,3,70.0,2,238.41677385766144,234.45522649693174
8,67,7,59.9,2,226.06768782223966,221.44924376066749
5,79,7,29.0,8,164.54340501604156,159.48957527386057
5,41,6,57.4,3,235.76533815269366,229.90479835407783
3,46,6,35.1,5,187.7970923790443,178.28849855461576
7,65,8,16.6,1,138.51330935329074,139.7480706065405
6,77,1,17.5,2,130.3730336572356,134.04131345869712
2,50,5,16.5,8,154.89578870901124,149.5544832783466
6,46,6,61.2,4,245.62864555291839,242.5405890310228
5,60,5,30.1,7,180.3319407150539,172.23181884930804
3,42,6,27.9,8,187.12347440286226,176.8363328456143
6,42,7,63.9,3,250.87888044589045,249.27441605171285
4,66,5,54.7,5,211.59631852221275,203.64488994900813
3,46,5,61.8,8,248.1112151420952,243.91996881852936
7,65,5,42.9,8,211.09727589897284,202.98096951631405
2,64,4,54.7,5,205.84304076968206,197.02366292856166
2,40,1,45.2,4,206.05458628898077,195.6652799199054
8,69,3,34.9,4,183.97087823219255,177.14500440475916
5,43,6,31.6,6,194.60517775622637,184.7436070669467
3,38,2,58.1,7,245.41552278974012,239.9373533895368
9,48,6,54.4,4,242.50041048817758,239.45731427885875
8,68,4,61.3,6,241.06033714065381,238.5354326147386
5,70,6,68.3,3,231.23079873701846,226.83589412226655
7,68,3,46.9,8,216.43229710936987,208.9031270400561
9,90,10,63.4,2,216.01446098155645,212.1092417335717
6,60,4,58.1,3,224.77151313778757,218.62402623475276
4,88,6,32.9,7,157.29266839817925,154.0134109989658
8,66,1,60.2,1,225.4090521678047,220.6170585612382
3,77,3,61.1,3,204.35886758765713,196.98439009190707
5,39,2,64.7,5,258.3965932590322,258.0127434521495
6,73,7,36.8,4,175.71325200152012,169.65297299925956
5,79,8,47.3,5,189.56428922428694,182.50630268557393
8,63,10,53.7,5,226.75481779410717,221.33360893007756
4,67,6,61.0,8,231.99905784167234,226.07511997360413
4,45,6,59.7,6,242.3188758737066,237.30325175079824
4,45,7,15.5,8,164.65806725517592,157.50178872882594
5,65,6,35.7,5,180.09160337794705,172.72089169428574
3,62,5,60.6,1,209.75483258820572,202.06244693500145
4,84,5,46.2,1,167.16194510449998,162.99113543901882
2,64,3,28.4,7,162.4836586176458,156.53186561586026
7,63,10,62.4,7,245.75355282802144,243.80136451475863
5,78,4,38.6,3,168.3137651110091,163.4102781991117
5,67,3,25.3,3,152.83141405183386,150.02956291921004
5,85,3,29.8,5,152.05635620808033,150.06451208615252
4,40,10,63.5,4,246.82078528223994,243.23140662978633
2,41,7,59.7,1,222.10763741840032,213.85775798719732
2,42,9,20.2,6,161.81543453812756,155.08310159782272
10,67,10,17.4,5,162.11147192358732,158.14236714008823
8,53,6,19.8,5,171.8744591606929,165.1973968394351
9,59,6,45.2,8,228.1651067262358,222.0128128126447
8,76,7,22.8,8,166.89858632659818,161.77362092864698
9,90,4,71.1,3,234.85522995927505,233.68662444574784
5,54,4,58.9,6,237.1717831911175,231.86586516370093
2,83,5,44.6,3,163.66254207646307,159.31279151028897
6,69,7,39.7,8,197.36043229445613,189.00108189386432
4,45,9,46.1,3,206.48966477994313,197.32531729164492
6,72,9,71.4,4,241.83845692467406,240.10469669008395
8,60,4,68.9,6,262.42545770311654,266.1020621927636
4,60,9,50.1,8,216.87730007482008,208.39584326181523
7,58,6,71.6,3,255.5882311047491,257.1920315664094
4,76,8,49.8,1,180.406146173757,174.3228680717674
5,38,5,28.9,5,190.84139209591325,180.9659664224342
2,73,5,71.2,5,229.13190550419927,223.41819443668402
4,41,8,30.3,8,196.02176739376807,185.4750065073546
4,72,1,28.8,7,164.31631576686232,158.75445746937734
2,74,8,21.1,5,132.7208889461519,134.75911936488265
7,90,5,61.6,7,221.66280067975043,216.7247769961243
8,88,5,49.2,2,187.88238813889814,182.5079055676139
3,64,9,45.3,3,184.62422972698954,176.94288174230522
9,61,5,29.5,1,174.65814269667788,168.96791899064368
5,45,2,16.9,1,149.8657928306863,146.8408514420092
8,48,2,15.1,4,164.85359206407924,158.99362262148992
3,86,8,26.8,4,133.76770710320278,136.36379768976104
8,42,2,40.4,2,211.7099087800811,203.36038946121687
4,71,7,33.9,3,161.11424858187826,156.87912996343755
5,69,2,40.0,4,182.31562836736842,175.06940661176057
3,88,5,29.8,5,141.42187663300132,141.8357606428188
5,45,9,40.9,3,200.46375703047272,191.3635769452407
7,64,7,49.2,1,201.38143284014413,194.32739058460345
4,66,3,42.3,4,185.27101025691837,177.47469054598122
8,73,4,68.7,4,244.4119285957994,243.72766793538744
10,49,4,71.8,1,269.31608323016417,276.837983810497
6,75,5,38.2,8,189.65824955006445,181.83575313596106
8,74,2,66.0,4,238.77976194785325,236.62725422444163
4,87,9,26.9,6,143.08037514715826,143.1089139835149
5,68,6,36.8,8,189.07369055896302,180.6792111238089
9,89,4,54.7,1,198.28882393286227,193.19263282286025
7,43,9,25.5,4,183.8363506409982,175.38758683201405
8,45,7,46.2,6,231.87995082665708,225.55665135180143
9,57,5,30.4,8,202.01614612645977,193.34880476693377
9,87,5,18.8,3,138.10582977975386,140.45349144931916
5,80,5,57.5,5,208.5733530881796,201.6400276517749
7,49,1,29.7,8,200.68576001117103,190.95125930364802
4,73,1,39.6,6,180.75976414572142,173.32342810402307
3,81,8,47.6,1,168.053569827823,163.5043939093469
7,73,9,32.0,3,166.92099058276648,162.38236937899705
5,86,8,49.8,2,178.71777003628105,173.38673091738585
7,61,8,56.6,1,217.8431419092093,211.68708581768365
6,77,8,43.1,7,193.5086215515716,185.9769192361489
6,46,7,62.4,2,241.39005714985382,237.74844335094755
2,42,8,47.7,4,207.80747390286604,197.8511723051687
9,89,1,54.7,1,198.82440947306378,193.6384335224953
5,58,2,64.4,8,250.81784145298704,248.8355719990294
8,51,2,55.4,6,245.0041219467529,241.9690006525672
8,79,8,69.5,3,236.83231175619935,235.12860558862013
6,59,9,28.2,8,183.88677271746187,175.51745897479765
4,56,4,21.8,7,164.41236791241332,158.00783074102765
9,72,2,31.7,7,188.8122863165646,181.46620314805
8,40,5,39.8,2,211.77476965986767,203.3874836357035
3,68,1,65.9,3,221.64043466628732,214.9358887604583
10,38,6,60.5,2,260.25864364507214,262.74609426020163
5,90,2,41.5,1,157.40505010054048,155.25339056728694
4,64,1,64.2,3,225.72818715157297,219.50038233855082
3,52,7,56.9,6,226.9117244084827,219.22750507434444
2,80,7,28.2,6,144.31647572510118,143.35245793611085
5,67,2,23.4,2,146.23907889977477,145.05376088752493
2,72,7,27.5,4,143.60636825951502,142.71528565686427
5,58,1,65.5,5,243.5788466901157,240.28038456934786
9,58,3,68.2,2,254.17850552598443,255.93592557232415
5,48,7,42.2,1,194.34301774702672,185.84224981877176
6,46,5,44.0,2,206.8545779928359,198.23794237802824
3,39,5,39.7,6,205.9504477714677,195.39312112474022
10,69,8,66.0,1,240.220769815319,239.47255074638403
5,79,4,21.9,3,135.77587260074756,137.78695224584246
3,49,8,70.0,8,260.5181944361441,260.75809743965084
10,67,5,33.9,7,200.62927712229714,193.0277228797502
5,86,1,47.9,5,185.8679261157556,179.2332352041687
9,65,7,33.6,7,197.60654017252455,189.73060257266454
9,46,7,46.2,1,219.0067037707094,212.22149242171204
8,77,10,51.0,5,209.46699178525836,203.1355915488981
4,48,5,54.1,3,219.7670769701453,211.66240435503778
10,83,3,34.6,2,172.5686452984509,168.37163293183852
10,53,6,35.5,6,212.48477774288665,204.6570165652214
9,69,8,52.7,3,217.50016810771066,211.87157999943614
3,55,7,53.2,7,220.45575077032845,211.91872406864533
7,62,1,64.5,1,233.2047528037266,229.28631389654086
9,75,3,61.1,5,235.442932512771,232.61636958857656
4,55,4,22.7,6,163.82036127052595,157.6293535866781
9,53,5,72.0,1,262.20530199910144,266.85582131776795
4,43,1,67.4,7,262.7193628509634,263.45032527994783
9,65,5,65.7,6,255.66807213440092,257.5768898932987
6,88,6,55.0,8,210.03952130517956,203.36130540589804
6,74,6,48.3,4,196.83049237333807,189.59060443211393
7,89,4,54.2,4,199.17409452321476,193.0948635975175
6,66,9,25.9,3,157.60219271028575,154.08816704291917
9,64,10,50.7,2,214.52823034897176,208.51023942735216
3,63,9,58.3,4,213.3135183685049,205.42833164569257
3,77,2,48.4,3,180.45396080026958,173.71022919919017
9,83,4,71.1,8,256.77824294347386,260.1567568075554
10,62,6,15.5,1,150.8968484807286,149.3657804421658
4,62,9,20.8,3,143.73733216721303,142.78164888579957
3,61,2,47.4,3,192.46359941552828,183.96492229884896
10,86,5,58.8,2,215.49548891791665,211.2559228136936
9,68,6,26.9,7,182.4722645452351,175.39016411371946
2,65,3,58.4,2,202.66538981979406,194.42163592438052
8,54,5,20.0,5,171.56313111527425,164.95855286571106
10,73,3,25.0,5,172.55856648928255,167.22379501075747
6,81,10,28.0,1,142.03345559960673,143.08283687174998
8,76,4,32.0,7,181.71260992092652,174.9627872239336
9,72,9,23.9,5,166.43552543883774,161.87996011006382
5,82,5,55.3,1,189.991852749958,183.80468579407494
5,75,10,22.8,3,139.8878946856479,140.7370331110885
2,54,5,27.3,4,159.2283772051143,153.8730978794527
8,41,6,33.6,3,202.13768030062408,193.24324454066203
7,67,2,39.6,7,200.4688843772246,192.2046831761178
4,43,8,61.1,8,252.69059231896102,249.9605459422779
3,84,6,25.5,1,123.89428699486821,129.75099057217804
2,67,6,56.1,7,211.8691409325897,203.21231957678012
5,77,2,64.1,8,233.73559953359393,229.03263500537614
4,74,6,22.0,7,148.79035896681407,146.5501963045772
7,83,2,44.1,3,182.4250928197139,176.58213711923543
4,71,1,61.2,5,220.2909839670997,213.3983186489275
10,57,1,30.4,3,190.72613638058354,183.2470998367411
9,87,7,35.3,5,175.37393538466011,170.5172523650667
3,40,5,21.5,1,154.72890483991637,150.15449477679135
5,52,9,50.1,3,211.82616232709668,203.64221575453976
3,52,3,63.5,7,243.30946952232415,238.5302054104144
9,66,10,47.8,3,210.45844675788766,204.027963659551
10,39,10,49.3,7,253.27562145550246,252.19353487231623
8,51,6,41.9,6,218.689505801762,210.8745586217664
5,65,7,52.3,7,217.72787084507888,210.06172306689203
7,88,10,37.4,3,163.94581405888118,160.75228909690213
4,61,9,46.7,6,203.22498288273195,194.45951046859332
9,39,9,54.4,2,243.45127418063498,240.51816113092192
7,89,1,37.6,3,165.06271412066656,161.5095238307034
9,78,4,20.8,3,149.89913457788066,148.9234963150584
3,90,8,42.5,7,169.56713995621442,164.28376372825173
3,56,9,42.0,8,201.1584654564292,191.41933652286494
6,84,2,22.1,7,148.67292658341756,147.1718179865136
2,64,7,23.2,7,151.90861042513842,148.1743197802454
8,88,7,44.7,3,182.15966045275016,176.97402283686458
8,75,9,42.7,6,198.81202889689672,191.70372477873332
9,73,4,33.9,8,194.9258697452292,187.31842936487533
9,78,9,60.2,6,233.22552156131658,230.15760946406778
6,38,1,46.0,3,221.48217511247753,213.08524248876208
10,74,4,71.0,8,268.2457452923079,275.68882976322436
3,82,6,29.0,8,154.4445109811641,151.09185133081215
4,86,7,37.0,5,160.29169362398136,156.7081630510126
4,42,6,20.3,6,170.21070620602413,162.30852222800755
8,79,10,57.3,4,216.50781621051846,211.16560433095634
2,51,10,47.8,6,206.1536009922312,196.4188331464648
5,50,2,43.6,7,215.15926091133787,205.96220257700554
9,52,3,58.0,1,236.88281344685743,233.45725071285267
5,86,1,60.7,7,216.47665484093403,210.0465230357784
9,64,4,43.0,5,210.5011236831898,203.28515181645548
5,53,8,46.3,3,203.9295003286739,195.40491731721175
8,86,5,57.5,2,205.3602026043204,199.91337847793514
5,87,2,50.8,8,199.82313157516165,192.3487763502423
6,42,2,31.1,3,189.57178459825926,180.49016265980543
9,50,2,41.2,1,206.94118587057937,199.30529522617138
8,81,3,38.5,5,183.53602975004662,177.31190547798175
8,62,7,68.8,6,259.9619923011512,263.00268917083156
10,71,1,23.9,6,175.7357332297288,169.67716715084651
4,61,3,46.4,4,197.3915938410944,188.80310031187665
7,49,4,40.4,8,220.4409427952555,211.93838989246288
6,79,6,57.1,5,212.34044082538298,205.831355929815
10,60,4,58.8,3,241.43905213730315,239.5590462892415
5,70,10,56.7,4,211.68704625748717,204.62455621250677
3,38,6,70.1,8,270.6252406329331,273.80238315662973
10,71,3,58.0,4,233.70798807672253,230.647151471281
10,59,10,23.1,2,170.3700687450251,165.21055513451543
2,66,1,24.1,1,133.94125490533278,135.65664603209623
7,45,2,55.4,4,240.04817502056878,235.51967645282525
4,63,3,71.6,7,252.9444413454295,252.14829995148506
5,89,8,70.5,8,234.37148370036516,231.02288256651318
10,85,3,30.7,4,169.77035825689842,165.67896589867865
6,86,6,36.6,7,173.7174015965167,168.09794540578284
7,41,7,26.7,5,191.37508440442184,182.0849123850824
8,76,8,65.4,5,238.00037429934355,235.8168600761935
8,55,6,44.4,8,226.2895065720774,219.30802698366864
8,87,9,51.3,7,207.85884785600587,201.68309325935377
3,55,6,64.9,1,223.81440086957014,217.04225145768876
4,40,9,38.4,2,193.06568316497436,183.7581779688296
9,48,9,54.4,7,251.468315061324,250.3303521866746
3,45,1,44.1,4,203.4580295589928,193.54888374092087
5,41,9,39.0,6,209.84070654202117,200.09452464107008
5,38,4,58.0,4,243.03539507963603,238.2619961714997
8,68,7,29.8,2,168.11892656941433,163.393451590983
5,89,4,28.1,5,145.17756773877565,144.97103669684233
8,82,1,34.6,1,162.95694276506867,159.82992734795673
2,87,6,30.4,5,139.41524507958582,140.1855574334604
4,45,7,62.6,5,244.47188443845138,240.299718696797
8,44,3,40.5,8,228.98974732926285,221.45406196707603
9,42,5,67.4,1,263.04252377430964,266.9786979902502
7,75,4,44.2,8,205.0498053824061,197.30610143159825
3,60,10,69.9,5,240.90765812600705,237.00198348746767
8,54,4,43.7,8,226.18825341357206,219.03872021441498
8,51,6,23.8,6,184.3658696644184,176.0855628951304
7,72,8,31.0,5,172.40796893995062,166.68558527792462
2,73,2,42.4,4,171.88525654498855,165.48889765534034
8,90,8,20.0,7,146.07476841774113,145.92105608267084
6,52,7,56.7,3,228.53404676578947,222.46326693730887
4,84,7,57.4,3,194.37948322167577,187.70334819305404
6,62,9,47.2,8,217.30973922482337,209.42690411434577
6,43,9,52.3,5,233.99089177447343,227.78541950274987
6,64,7,66.5,5,243.02429594858253,240.57504540653753
6,47,6,22.9,2,165.79428962086936,159.8628234369621
2,43,8,26.6,8,179.59703419543058,169.93448871904138
2,88,10,62.4,6,201.68250943132995,194.417442552136
7,63,4,72.6,6,262.99949545080227,266.93228541274954
10,50,10,29.5,8,209.3356926047518,200.78995108526436
3,57,7,70.8,2,236.2538234616946,231.6549837700577
8,58,5,47.7,5,220.61507571395032,213.74496005273977
5,43,3,24.3,1,165.45837864328215,159.28688271325964
6,52,7,17.9,1,148.62064734608427,146.51618180140906
2,38,3,63.8,8,255.3788988077182,252.3555479212445
2,63,9,46.9,1,178.35680009966023,171.35075244473958
10,56,4,54.7,7,249.81189801248198,248.90490452693706
8,73,2,43.7,2,191.0249883407594,184.45826666631135
4,59,8,68.6,4,240.3358012262034,236.60953433068048
4,39,9,46.8,5,219.36749783610028,210.23190667943499
10,51,10,17.4,3,169.68178395153177,163.96818361437136
3,60,7,18.3,5,143.5924356724555,142.07963937488753
2,46,6,57.0,6,228.65959942008948,220.52256774951894
2,77,2,45.1,8,186.20018408851948,177.90521174116807
10,40,6,18.8,2,179.44329067206553,171.983979204038
10,69,6,35.7,2,186.28675218589652,180.13897239860162
10,71,2,26.4,1,164.45888824804263,160.8029620833274
6,43,1,39.1,8,219.89100795011188,210.5613108773599
9,66,6,22.3,2,159.64822682330583,156.29657352151492
7,66,9,15.0,2,137.59935404000186,139.00341710898454
6,50,6,48.8,2,212.3019571971629,204.31909987803232
3,68,7,39.4,5,176.65208622279732,169.50887677971514
10,53,8,69.9,8,283.6972527874863,296.95980111822894
2,78,1,42.0,2,160.62397530517654,156.57114723619114
6,57,9,70.1,5,255.57790227477068,256.41734210531064
2,84,3,62.2,4,199.69377527779545,192.30489085559807
3,53,5,55.5,8,230.08045137082823,222.434951426012
7,60,1,46.5,1,200.80899652814682,193.27013381346666
6,90,1,64.1,7,223.28272206454506,218.21599708219574
3,68,5,22.0,3,137.67728047846515,138.37679507788428
8,42,6,19.9,5,181.62444833068093,173.19497468369218
2,75,9,24.9,7,145.21496450720122,143.66808592154658
5,60,1,35.2,6,187.54952552095352,178.95691061140036
5,73,9,55.2,8,219.08502492023368,212.01631849392814
3,80,5,58.8,1,190.6972136929054,183.99615719645792
9,70,8,19.4,2,150.3153096546994,149.08290456868835
5,62,2,17.6,1,136.41813091248295,137.66141919779835
7,56,7,63.2,5,247.55440787854397,245.90323328735334
3,61,6,43.2,7,196.45620486240256,187.18874395090086
9,88,7,16.2,2,128.78135238924818,133.97638937809623
6,61,2,47.7,8,220.37672881922177,212.49971901924332
4,82,6,23.8,6,142.0829431561284,142.03430302945077
3,54,7,70.2,6,250.39471328928266,248.18542243332286
9,48,4,40.0,2,209.2146052085985,201.40808573717257
7,73,8,26.4,1,150.14439148639593,148.97819998499406
7,78,5,29.2,3,157.97975458691886,155.1045844524875
4,86,3,58.2,8,210.71156774185314,203.43407439629604
5,68,7,56.3,7,222.70583502867493,215.85852685716065
6,38,6,26.3,1,176.89610275136442,169.09810854258438
7,76,8,56.2,1,204.0477596668685,197.9500314291201
