Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size,predicted_heating_oil
10,73,3,25.0,5,172.55856648928255
6,81,10,28.0,1,142.03345559960673
8,76,4,32.0,7,181.71260992092652
9,72,9,23.9,5,166.43552543883774
5,82,5,55.3,1,189.991852749958
5,75,10,22.8,3,139.8878946856479
2,54,5,27.3,4,159.2283772051143
8,41,6,33.6,3,202.13768030062408
7,67,2,39.6,7,200.4688843772246
4,43,8,61.1,8,252.69059231896102
3,84,6,25.5,1,123.89428699486821
2,67,6,56.1,7,211.8691409325897
5,77,2,64.1,8,233.73559953359393
4,74,6,22.0,7,148.79035896681407
7,83,2,44.1,3,182.4250928197139
4,71,1,61.2,5,220.2909839670997
10,57,1,30.4,3,190.72613638058354
9,87,7,35.3,5,175.37393538466011
3,40,5,21.5,1,154.72890483991637
5,52,9,50.1,3,211.82616232709668
3,52,3,63.5,7,243.30946952232415
9,66,10,47.8,3,210.45844675788766
10,39,10,49.3,7,253.27562145550246
8,51,6,41.9,6,218.689505801762
5,65,7,52.3,7,217.72787084507888
7,88,10,37.4,3,163.94581405888118
4,61,9,46.7,6,203.22498288273195
9,39,9,54.4,2,243.45127418063498
7,89,1,37.6,3,165.06271412066656
9,78,4,20.8,3,149.89913457788066
3,90,8,42.5,7,169.56713995621442
3,56,9,42.0,8,201.1584654564292
6,84,2,22.1,7,148.67292658341756
2,64,7,23.2,7,151.90861042513842
8,88,7,44.7,3,182.15966045275016
8,75,9,42.7,6,198.81202889689672
9,73,4,33.9,8,194.9258697452292
9,78,9,60.2,6,233.22552156131658
6,38,1,46.0,3,221.48217511247753
10,74,4,71.0,8,268.2457452923079
3,82,6,29.0,8,154.4445109811641
4,86,7,37.0,5,160.29169362398136
4,42,6,20.3,6,170.21070620602413
8,79,10,57.3,4,216.50781621051846
2,51,10,47.8,6,206.1536009922312
5,50,2,43.6,7,215.15926091133787
9,52,3,58.0,1,236.88281344685743
5,86,1,60.7,7,216.47665484093403
9,64,4,43.0,5,210.5011236831898
5,53,8,46.3,3,203.9295003286739
8,86,5,57.5,2,205.3602026043204
5,87,2,50.8,8,199.82313157516165
6,42,2,31.1,3,189.57178459825926
9,50,2,41.2,1,206.94118587057937
8,81,3,38.5,5,183.53602975004662
8,62,7,68.8,6,259.9619923011512
10,71,1,23.9,6,175.7357332297288
4,61,3,46.4,4,197.3915938410944
7,49,4,40.4,8,220.4409427952555
6,79,6,57.1,5,212.34044082538298
10,60,4,58.8,3,241.43905213730315
5,70,10,56.7,4,211.68704625748717
3,38,6,70.1,8,270.6252406329331
10,71,3,58.0,4,233.70798807672253
10,59,10,23.1,2,170.3700687450251
2,66,1,24.1,1,133.94125490533278
7,45,2,55.4,4,240.04817502056878
4,63,3,71.6,7,252.9444413454295
5,89,8,70.5,8,234.37148370036516
10,85,3,30.7,4,169.77035825689842
6,86,6,36.6,7,173.7174015965167
7,41,7,26.7,5,191.37508440442184
8,76,8,65.4,5,238.00037429934355
8,55,6,44.4,8,226.2895065720774
8,87,9,51.3,7,207.85884785600587
3,55,6,64.9,1,223.81440086957014
4,40,9,38.4,2,193.06568316497436
9,48,9,54.4,7,251.468315061324
3,45,1,44.1,4,203.4580295589928
5,41,9,39.0,6,209.84070654202117
5,38,4,58.0,4,243.03539507963603
8,68,7,29.8,2,168.11892656941433
5,89,4,28.1,5,145.17756773877565
8,82,1,34.6,1,162.95694276506867
2,87,6,30.4,5,139.41524507958582
4,45,7,62.6,5,244.47188443845138
8,44,3,40.5,8,228.98974732926285
9,42,5,67.4,1,263.04252377430964
7,75,4,44.2,8,205.0498053824061
3,60,10,69.9,5,240.90765812600705
8,54,4,43.7,8,226.18825341357206
8,51,6,23.8,6,184.3658696644184
7,72,8,31.0,5,172.40796893995062
2,73,2,42.4,4,171.88525654498855
8,90,8,20.0,7,146.07476841774113
6,52,7,56.7,3,228.53404676578947
4,84,7,57.4,3,194.37948322167577
6,62,9,47.2,8,217.30973922482337
6,43,9,52.3,5,233.99089177447343
6,64,7,66.5,5,243.02429594858253
6,47,6,22.9,2,165.79428962086936
2,43,8,26.6,8,179.59703419543058
2,88,10,62.4,6,201.68250943132995
7,63,4,72.6,6,262.99949545080227
10,50,10,29.5,8,209.3356926047518
3,57,7,70.8,2,236.2538234616946
8,58,5,47.7,5,220.61507571395032
5,43,3,24.3,1,165.45837864328215
6,52,7,17.9,1,148.62064734608427
2,38,3,63.8,8,255.3788988077182
2,63,9,46.9,1,178.35680009966023
10,56,4,54.7,7,249.81189801248198
8,73,2,43.7,2,191.0249883407594
4,59,8,68.6,4,240.3358012262034
4,39,9,46.8,5,219.36749783610028
10,51,10,17.4,3,169.68178395153177
3,60,7,18.3,5,143.5924356724555
2,46,6,57.0,6,228.65959942008948
2,77,2,45.1,8,186.20018408851948
10,40,6,18.8,2,179.44329067206553
10,69,6,35.7,2,186.28675218589652
10,71,2,26.4,1,164.45888824804263
6,43,1,39.1,8,219.89100795011188
9,66,6,22.3,2,159.64822682330583
7,66,9,15.0,2,137.59935404000186
6,50,6,48.8,2,212.3019571971629
3,68,7,39.4,5,176.65208622279732
10,53,8,69.9,8,283.6972527874863
2,78,1,42.0,2,160.62397530517654
6,57,9,70.1,5,255.57790227477068
2,84,3,62.2,4,199.69377527779545
3,53,5,55.5,8,230.08045137082823
7,60,1,46.5,1,200.80899652814682
6,90,1,64.1,7,223.28272206454506
3,68,5,22.0,3,137.67728047846515
8,42,6,19.9,5,181.62444833068093
2,75,9,24.9,7,145.21496450720122
5,60,1,35.2,6,187.54952552095352
5,73,9,55.2,8,219.08502492023368
3,80,5,58.8,1,190.6972136929054
9,70,8,19.4,2,150.3153096546994
5,62,2,17.6,1,136.41813091248295
7,56,7,63.2,5,247.55440787854397
3,61,6,43.2,7,196.45620486240256
9,88,7,16.2,2,128.78135238924818
6,61,2,47.7,8,220.37672881922177
4,82,6,23.8,6,142.0829431561284
3,54,7,70.2,6,250.39471328928266
9,48,4,40.0,2,209.2146052085985
7,73,8,26.4,1,150.14439148639593
7,78,5,29.2,3,157.97975458691886
4,86,3,58.2,8,210.71156774185314
5,68,7,56.3,7,222.70583502867493
6,38,6,26.3,1,176.89610275136442
7,76,8,56.2,1,204.0477596668685
2,59,10,29.2,7,167.09664209678988
9,83,4,64.6,1,222.2772650053636
2,56,10,17.0,8,149.73657334731806
7,73,3,39.1,2,178.2882993919692
2,77,6,38.5,2,153.96328878576475
5,58,2,41.9,6,201.8146778917736
5,71,8,50.9,1,190.6727556826149
6,82,3,20.5,1,128.19153077505823
10,81,2,38.6,2,182.0707542777942
8,63,5,42.6,1,193.9268384903927
7,48,6,55.8,5,240.65305463064175
8,59,7,69.0,3,253.44513865486152
2,48,1,46.6,8,214.4277872719079
8,55,7,36.6,3,195.48042666140566
8,62,6,70.0,1,246.5769708115397
4,49,5,46.5,1,198.15015912740284
2,74,5,70.8,1,214.8329287012989
10,78,6,51.9,5,218.6887355006869
7,66,5,67.4,8,256.6883231046537
8,63,7,21.4,1,153.36751151266986
3,80,10,24.4,4,134.07418924341545
3,81,10,64.8,2,203.4812788367223
4,80,9,18.4,7,136.2132333300927
2,78,8,36.3,7,164.40432501725536
2,74,10,22.2,2,124.94630864307905
9,90,5,25.5,7,160.87521453275826
10,44,6,17.6,6,186.36251761141745
3,63,8,57.8,3,209.37605009999723
3,38,5,24.9,1,162.9146852129086
5,79,9,58.0,2,200.17303892182449
9,38,6,72.5,3,282.3474491524321
8,83,5,35.8,8,185.82411590537708
7,69,8,15.5,2,136.11867952811983
7,73,9,18.0,8,156.21147193616537
4,73,5,34.7,8,177.08927607525465
6,41,7,46.8,1,212.9850409777019
10,63,3,66.1,5,259.18910542109336
8,71,5,31.4,1,165.7349173702263
9,40,6,53.6,6,254.27198982489693
4,38,8,67.5,3,253.33359273720114
5,46,5,22.8,1,159.6494516146965
2,46,2,66.7,4,241.4324882341612
7,71,7,70.1,3,241.26660002487037
8,64,9,31.6,3,177.8195928851253
9,71,1,47.2,5,212.91744707876015
10,59,10,37.3,5,206.80149439153763
3,51,3,28.3,6,174.2598239545747
6,60,8,49.2,5,213.51569111431667
7,59,10,70.4,5,258.06505368434176
9,46,10,36.5,6,215.9158335833862
10,67,10,45.2,4,211.66171285918327
8,90,3,60.8,4,214.83432719203768
9,50,3,69.0,7,278.4877085572533
3,85,8,22.0,4,125.53442961606719
2,48,4,65.6,7,246.75470797069326
8,89,6,33.6,1,154.08410391452958
9,66,7,33.2,3,183.30756336962418
10,55,10,69.9,6,275.26628917218125
6,70,10,53.0,5,211.67346877817596
7,52,7,30.7,3,183.0644024606977
2,77,8,47.0,2,169.72506640909748
6,83,8,36.1,2,159.180397406085
8,70,9,40.3,1,182.76729461852779
5,83,7,22.9,3,133.66012752291965
4,66,1,63.2,2,218.92577711260057
4,75,2,19.4,6,140.5370526567114
3,38,10,43.9,2,201.22020896045825
3,48,9,39.4,3,187.3418342498182
6,38,9,23.5,8,193.22559370853858
3,87,4,67.4,2,204.26817744776187
2,49,10,42.7,1,182.38139652617645
3,79,4,51.3,5,190.19368445202312
2,75,6,21.5,2,123.463865998436
7,78,2,32.1,5,170.35036731861365
4,60,4,57.8,5,222.86822038800761
5,81,6,25.4,4,143.48556630766905
10,46,9,58.4,1,245.61994169000593
8,73,10,71.5,3,245.48266124471655
6,50,10,46.8,1,204.62734612927616
7,87,5,51.4,4,195.4240787556501
10,41,10,65.5,3,269.58665730109976
5,64,3,40.9,3,185.021586237958
6,87,10,32.6,8,167.71666037122387
8,58,2,39.6,7,212.1260200748838
3,64,10,15.2,2,124.19823317945043
5,54,1,46.7,3,205.06861006130856
6,58,5,29.6,3,172.28572672217146
6,60,1,62.4,6,242.96482279081644
5,48,5,72.1,5,264.07176622366404
8,41,8,18.5,4,176.3138176390152
4,69,8,40.5,4,178.35759764165593
4,89,5,45.7,8,184.0429723425062
10,89,4,26.6,3,155.17253937800865
7,83,1,33.7,4,166.04958309308637
6,58,10,71.8,6,260.9218474727103
3,63,9,35.9,6,177.17130830724716
9,67,6,60.0,4,236.60653614946554
7,83,3,39.1,5,179.10055694062356
7,42,7,29.9,1,183.90290815922515
5,44,6,22.7,2,164.18736630319225
7,59,4,26.1,8,184.63214134857222
7,67,3,45.9,8,215.40508687758822
10,71,10,38.7,6,202.19471223523945
5,40,8,52.7,5,233.70029706314745
8,61,7,67.9,7,262.2922454559773
7,70,10,16.8,3,140.52556281735843
7,75,1,28.4,3,159.7841716193281
10,83,3,70.3,1,237.09992079122992
9,76,1,40.2,6,198.46532641643878
5,51,5,26.2,8,183.92617945688175
4,70,7,24.5,8,159.9969872377012
7,81,10,33.6,6,172.3270997121607
6,63,3,49.6,1,199.88817715608096
6,76,1,23.0,5,151.17548121243354
8,46,1,18.5,4,173.21790095047197
7,85,4,45.3,7,195.276709617006
7,47,5,70.7,2,260.452585262104
6,85,2,67.5,5,227.56168361797955
2,57,5,49.8,7,208.7920010347023
7,63,4,65.6,6,249.72516103304508
7,46,7,63.2,5,256.24564044323756
5,44,2,53.6,3,226.6660151815337
8,73,2,72.1,4,251.2165194826539
7,80,9,71.6,4,239.09976396000434
8,48,5,60.0,8,262.1347002974795
3,55,10,47.2,8,211.70999433840345
2,74,3,71.5,7,235.52439939657154
10,41,2,16.4,2,174.73708109739573
9,85,5,71.3,5,245.73724450143686
4,61,8,36.8,3,175.1263197490993
10,38,8,31.9,3,208.83427889207434
6,64,7,21.6,7,164.21458240167667
9,63,2,57.5,1,226.55281939496948
7,86,3,18.5,1,124.75739716211369
10,50,8,21.6,7,191.54388503658706
10,89,3,45.2,5,196.95853084844356
10,69,3,23.7,4,170.401995942651
9,52,7,67.3,7,272.81158106068585
4,43,10,24.1,4,169.49787607574137
6,61,1,39.2,7,201.26859264470588
2,62,9,21.8,1,131.6279528010288
3,65,6,37.8,4,173.23602088662162
8,53,8,65.4,6,261.1580392359214
7,60,10,37.1,3,187.7123651935479
5,61,2,34.7,4,179.21804693139285
8,47,8,33.9,5,203.47044385704754
4,73,5,66.0,2,217.43753403081593
7,62,7,50.7,4,215.46766969880736
3,76,10,40.5,2,161.74599135456913
10,73,10,36.4,4,189.75923862375808
8,64,3,56.5,2,222.9416377851963
5,59,7,68.4,3,240.802259393606
4,69,7,44.9,4,186.87999350336094
5,82,4,29.3,7,159.8726907955277
9,63,3,61.5,5,246.6309449857037
5,56,10,48.5,1,198.8013471310518
2,75,4,48.9,8,194.7874408300111
6,39,2,35.1,1,193.42882824510616
6,46,9,56.4,7,245.49414938245985
4,55,2,23.7,2,153.4024316344474
2,74,5,56.4,7,206.53270669718
9,43,2,55.8,4,250.21500770767784
9,79,9,34.3,8,189.57702103471087
2,62,2,54.5,2,198.05558749842362
5,45,2,22.2,5,172.58768046954737
6,63,8,16.9,6,152.82457971218304
3,40,5,67.3,3,247.91663867737873
8,41,4,43.0,7,232.99159226811537
4,78,8,67.4,8,234.21817931851496
5,43,6,40.0,1,194.69522886862177
3,41,9,21.5,1,153.14566752984499
3,40,3,21.3,7,173.71367539576306
2,86,5,44.6,8,176.89432249596823
6,55,4,62.8,2,234.86206677713153
7,57,7,17.6,5,160.21247755782775
8,88,8,65.4,2,218.0674051083633
5,47,4,63.6,4,245.83275330561756
6,43,1,31.2,7,201.74214335514608
7,85,9,62.9,7,227.75953644322155
3,63,2,47.9,3,191.67351964671508
3,40,1,64.8,6,253.39340912370116
6,56,4,52.1,5,223.2056653097241
9,49,1,33.0,3,198.77456311235613
10,85,1,48.9,5,207.8085148076508
8,59,10,15.5,5,157.7913715687953
10,50,7,24.6,4,187.90792390139268
4,86,7,65.8,1,202.23477793448038
5,62,9,58.4,2,215.706667677104
7,46,4,62.6,3,249.30776581492316
10,70,5,43.4,3,203.3657553401432
4,48,5,50.1,5,218.51740309270647
6,55,5,67.8,4,250.50086578055146
8,47,5,44.4,3,217.58187094831953
10,56,8,67.6,1,254.55350573062228
9,69,6,34.1,8,198.4245724419558
5,84,5,44.4,4,177.08706132843105
7,81,6,38.1,8,187.9103745384577
10,74,8,46.7,2,202.44374724751003
8,79,2,26.5,8,172.20029303072144
8,42,2,19.9,3,176.0029023087177
6,84,2,49.1,5,193.53827069063001
10,84,3,42.9,4,193.77475007003034
6,71,9,42.5,1,178.40005225734075
4,86,4,31.5,2,140.8939548654543
2,62,9,42.7,2,174.42915274325796
4,60,1,65.1,6,240.41487043022425
7,61,9,48.3,4,211.42853555667318
10,55,1,66.7,7,273.9726086681652
10,64,9,63.1,8,261.06330073281583
5,50,6,39.0,2,189.88286262286786
3,71,8,50.2,7,200.68224968866517
8,79,7,26.8,4,159.20523035906362
4,82,7,39.1,2,158.24699686183803
3,70,5,64.7,6,226.4159640271933
5,86,9,18.4,2,118.99436999179827
3,50,6,24.7,6,167.76656111313883
3,63,9,25.5,6,157.44944002943646
8,87,1,55.3,4,207.36891980286612
8,55,5,34.7,3,192.23445006052972
5,51,8,55.8,7,236.354235131128
8,89,5,52.8,8,212.8470456668284
7,84,10,20.6,1,129.22824440657604
4,87,10,60.6,5,203.64045515003477
5,82,4,37.6,6,172.44442871022858
8,70,6,31.3,1,166.23587876447004
2,51,3,22.9,2,147.51327657745358
8,75,9,69.8,6,250.20266642849955
7,58,6,46.7,4,211.53735728508116
3,84,6,62.6,8,216.4230696734599
9,50,9,72.0,8,286.2733679793861
10,77,8,38.0,5,192.84176624366592
6,41,10,24.0,4,178.7165420187249
7,78,9,17.6,7,147.9394922207355
4,77,1,45.7,6,188.85090539817523
2,56,7,52.2,6,210.6874375983905
6,86,6,25.1,3,139.2382463304993
8,64,7,32.5,1,173.5476899757869
9,56,8,54.5,4,235.3800007584468
7,46,10,16.4,6,170.12947769067057
9,53,1,57.8,5,248.66280067066947
7,62,4,21.4,7,169.94417414660168
6,51,1,28.2,6,185.9323268008555
2,59,2,71.7,1,230.11206322796673
5,61,2,21.0,8,165.90959829348435
9,40,10,23.3,1,180.25982088837551
2,62,3,71.8,3,233.85145836954854
6,42,8,30.9,8,203.96049700911925
9,88,9,51.9,3,199.29123093079153
9,46,7,67.6,3,265.9239004948467
10,49,6,65.7,5,270.0627120761625
9,59,3,67.6,8,271.17856240326034
3,83,7,71.6,1,212.00585554630945
7,54,5,40.7,7,213.3178680082009
4,73,6,59.2,7,220.20308798622168
3,55,10,49.0,8,215.1233946172553
9,39,9,63.0,4,266.0954022551591
10,71,9,67.0,4,249.70381839057876
3,63,7,62.0,3,217.51917926405207
8,39,8,27.5,4,195.11906554621316
9,90,8,50.5,6,204.5801361610498
8,47,6,63.2,8,268.89356220295167
9,88,8,46.9,5,196.3237520785022
8,56,7,53.1,3,225.90080596107828
4,42,7,55.1,6,236.0245830837594
4,72,9,22.5,6,147.77335664589413
7,46,9,46.7,3,218.2634207847293
3,61,2,47.6,6,202.34635622652644
5,62,8,30.8,7,179.38554210368937
4,77,4,56.4,3,199.10259806891176
9,78,4,32.7,6,181.96899320141586
3,79,10,63.1,6,214.6670785707649
6,67,2,56.3,6,225.13479720379917
4,51,3,65.8,3,239.70386604007524
10,40,7,50.5,5,248.88202384957057
4,60,8,24.9,4,156.5969045331641
2,68,5,22.7,1,128.8340274552406
3,81,6,41.8,7,176.41887284946392
4,39,1,38.1,7,210.63328467108568
8,84,7,70.8,2,231.96262748419676
4,54,8,39.5,5,192.6659430382279
6,80,3,32.1,8,174.10205601618742
2,90,6,47.2,4,165.49844787501237
6,49,1,65.4,4,251.87851900116718
5,38,10,62.2,5,253.09665468766997
5,74,7,24.7,3,144.89563710999568
6,75,3,62.6,8,236.28584369019057
10,69,8,45.5,1,201.34593330617292
10,38,7,57.5,8,273.39809489361437
10,74,9,63.3,8,252.75133486577244
9,52,6,40.0,5,214.88454526926802
9,61,7,50.9,8,237.05743258292742
9,39,4,68.8,6,284.3224391295829
4,43,10,61.9,7,250.68277204497815
2,50,7,48.7,4,202.92934985276273
7,80,6,33.5,8,180.0563637489723
8,52,8,64.9,5,257.9111657104826
7,81,5,33.2,5,169.2933788460802
4,61,10,65.8,2,226.59510384379547
3,62,2,35.8,2,166.42917765756437
3,87,9,70.2,1,205.51743861007955
2,75,4,18.4,3,121.11011924944148
8,55,4,59.2,5,245.2088091116457
2,53,2,69.7,4,241.0376259036288
5,63,6,36.5,7,189.6825767570519
6,63,4,65.4,1,229.67171775704668
5,67,2,15.9,3,135.18440777567469
9,38,6,36.7,5,220.79437034861064
10,64,4,20.8,5,172.23754663345196
2,42,5,18.5,2,146.63446151057224
4,66,9,43.6,1,177.16158259789373
7,79,7,68.1,5,236.85660707217875
3,79,5,47.6,8,192.50221214544177
8,55,5,45.4,3,212.52521838481573
4,76,1,21.1,8,149.4058849192346
3,71,5,59.5,6,215.68590663181857
4,40,10,26.5,2,170.3207861413866
3,88,6,71.4,5,220.13082123084357
10,56,4,37.7,4,208.07073859886657
9,68,3,53.4,3,220.58936737295826
5,39,6,56.6,2,232.8186878372489
9,82,3,61.3,8,239.2418265284836
10,59,4,65.8,5,261.918169887095
10,74,7,35.9,7,197.98102427671267
3,62,2,29.0,8,172.54109016415327
9,86,3,27.7,4,159.37720814624103
8,83,5,51.8,2,197.1584714906976
4,62,2,21.5,4,149.48229524057493
6,63,6,24.5,5,164.42594121190922
10,79,9,34.8,5,184.8567240549234
6,51,6,33.1,7,197.49954836406567
5,90,1,26.9,7,148.90408991217186
7,52,9,37.1,1,188.50821968313795
8,69,4,33.7,5,184.68457957067346
6,68,3,17.5,5,147.34157605200676
3,62,6,35.5,3,168.3139935952697
4,57,5,68.5,3,239.25216989273588
10,87,6,47.9,7,209.61695231502387
2,79,3,17.7,3,116.48472129518883
8,86,9,60.2,1,206.5983589312135
6,89,3,26.0,7,151.54448239184927
5,48,2,61.1,6,246.9155134308869
9,54,4,27.3,4,186.2520904445596
3,82,5,36.6,3,153.19602381635917
7,75,8,23.3,4,152.031001273227
9,71,9,61.0,3,231.322961033855
7,70,6,16.0,3,139.72261008035963
4,88,8,56.3,8,204.47764503423494
3,40,3,19.9,1,152.05182828551574
3,56,6,36.0,3,174.47689987821136
3,62,7,31.4,7,173.03181793117056
5,74,3,67.1,8,241.85344125435455
8,56,6,23.7,7,182.99845007102914
3,41,1,23.5,3,164.7022226891164
7,63,1,58.8,1,221.52652866422636
5,82,8,33.8,2,151.85292725014205
2,86,9,24.4,6,131.5386119041301
8,53,3,48.5,1,214.16349566256832
2,55,10,37.3,6,182.76560633971798
3,54,3,19.3,7,157.75328282869003
6,56,1,30.7,1,170.48839405022304
10,63,4,55.0,2,228.45778507475853
6,70,6,28.3,2,156.04465555862967
9,38,7,33.8,1,202.44515456815157
5,52,3,64.7,2,237.41597229818208
6,70,6,31.3,6,174.40497617451337
2,85,3,31.6,5,143.96467731862728
8,44,9,70.5,2,265.8016006696948
6,41,1,38.2,6,213.58689424805937
6,72,8,71.1,7,250.95157550494716
7,88,5,71.4,3,229.31379522641865
10,78,2,49.7,2,205.7274257667887
5,67,8,56.5,1,204.7687162426981
7,67,10,41.2,4,192.57129973787426
7,88,5,45.6,1,174.05273115397682
2,73,3,49.8,6,192.07525592021094
2,68,2,39.9,7,180.99352922005568
9,81,3,45.4,3,194.12009713284837
3,60,9,60.7,3,217.3042584719328
6,42,6,49.1,6,232.4951634465237
2,71,2,17.9,6,133.49899267134236
5,81,6,35.8,7,172.71092469882768
5,41,5,22.4,3,169.57219457730818
4,47,3,39.5,1,186.97112824938534
3,57,8,29.8,5,167.82911204334988
9,48,7,38.2,2,205.26561938954512
10,40,9,57.0,1,248.1798143452706
9,49,2,40.9,7,226.24838930726932
5,65,1,27.4,6,168.41250803024872
5,72,3,28.5,1,148.21840485632504
5,47,8,47.2,6,220.35443012026397
5,80,9,62.2,3,210.43634635379212
3,83,9,54.5,4,188.72498598376382
9,86,1,18.8,6,149.19255720317318
9,84,2,24.0,7,163.7810393793994
10,61,4,22.4,6,181.04688002184432
4,52,3,51.0,7,223.44032730862128
6,45,7,37.1,4,200.61760322913747
3,60,7,24.4,7,161.49573002635208
4,83,2,53.0,3,187.79738169684316
3,56,4,45.3,4,195.63768838352956
5,69,9,70.2,4,238.33520011874592
10,47,1,25.0,1,182.8415080331563
10,83,7,23.7,2,151.18449622291263
4,87,1,58.5,2,191.76142133196421
7,40,6,43.9,7,231.37533224777468
2,57,1,28.4,7,168.92457843973233
6,76,9,42.9,4,184.3164594836423
7,62,10,52.5,6,224.68114451302296
3,62,5,63.9,8,238.18754336391262
8,42,3,22.5,2,177.58701082698718
2,74,8,64.4,3,208.4964689118561
5,86,10,29.5,2,139.86514319798417
6,78,10,37.5,8,184.8308037718781
6,77,5,48.7,4,195.16018451263093
8,44,6,48.8,5,234.69023962819693
9,64,5,53.5,1,217.5627766452945
7,49,5,16.1,1,152.0067002528765
6,74,9,61.4,4,221.13687552922502
7,63,4,42.1,1,189.3221738702327
2,88,2,18.6,3,110.54784063979105
10,57,2,38.4,3,205.71827577319124
7,85,4,22.1,4,141.77828257623418
7,53,4,53.8,8,242.37531851194186
5,80,5,23.6,5,144.28764783646974
6,87,10,21.3,8,146.28809195398725
6,87,1,51.7,5,196.0398965040751
10,72,1,48.5,7,224.68424382201738
8,46,5,69.9,3,266.80749815519016
3,39,5,28.7,2,172.4194592495758
6,88,1,40.7,1,161.63978472571387
7,73,6,30.3,6,173.73629930628923
3,85,6,60.7,7,208.78308275153094
6,66,9,37.7,1,173.6432677960826
5,54,3,55.6,3,221.58892107994166
8,77,5,40.1,7,196.02525940588998
7,48,8,21.3,8,184.3759823725282
10,72,2,25.0,7,179.9418783347177
10,83,2,21.9,6,161.33505866219392
2,53,3,51.9,3,203.93653126157733
3,63,9,61.0,4,218.4336187867827
9,63,3,63.2,7,256.1903719912957
4,68,4,38.8,2,170.38140794613525
2,46,6,71.7,2,243.86438154624904
4,63,5,51.3,7,214.09181450713263
6,70,7,31.5,2,161.93439420763244
7,46,6,37.4,8,217.0022550731095
9,47,2,24.4,6,193.52930322628342
4,58,9,61.4,3,224.2049648160822
4,61,2,69.2,6,247.14218596218365
7,90,8,55.2,1,189.98370058804647
9,64,5,29.8,5,185.29099312487574
3,52,2,19.4,4,150.35620109050637
2,51,9,48.3,7,210.44812628753988
7,50,4,64.2,7,261.536726521378
7,39,9,21.1,5,182.13680635635376
7,56,4,56.8,7,242.2891191695042
8,87,4,71.1,2,230.4597433014655
9,74,1,66.8,3,241.14255360350688
5,86,3,42.3,8,184.39489166809676
7,61,2,47.3,4,210.78190166222572
10,51,10,54.8,7,253.27597656325082
5,51,5,47.9,3,209.23746596301584
6,59,9,23.0,7,170.85800854077388
7,66,9,34.4,2,174.3882237120718
9,74,10,47.2,3,202.3676606131822
8,61,10,42.7,5,207.63339593628456
4,58,1,26.6,7,172.31210768328106
5,64,2,59.7,4,224.01901436826046
4,53,6,27.7,4,168.3475581223535
7,85,4,31.4,3,156.2463539791861
5,62,1,66.1,1,228.56883360605832
10,78,3,38.3,7,199.7698456762397
5,66,3,53.4,3,206.9875083281571
6,87,1,66.9,1,212.19284537436013
4,38,9,29.3,2,177.54729493482873
2,74,8,70.3,6,229.18832660588512
7,72,3,18.6,4,146.61824621485778
5,74,7,69.3,3,229.47211068599154
8,79,3,33.3,5,175.41334212407997
5,57,2,28.5,6,177.27293240567917
10,42,9,48.5,6,246.1618833711114
5,82,8,25.7,8,155.49960622200462
9,81,9,58.6,5,224.41618817292422
10,89,4,15.4,7,146.60492446072772
6,62,8,32.6,3,173.96264862084558
4,41,3,66.0,5,255.11002537798436
4,62,5,58.1,6,224.68817544592633
5,46,7,36.5,6,201.1113135658478
8,83,9,44.5,2,182.6011229728631
7,65,7,65.2,6,246.69279558460448
7,58,1,67.0,6,257.2612297391448
5,79,4,66.6,1,214.20631945000318
5,73,7,72.7,3,236.78876780251443
7,56,6,27.2,1,166.79361066377686
10,83,10,33.0,4,174.62047219901098
9,86,10,42.9,4,186.95177757385312
10,45,1,41.9,4,226.1312806108853
8,75,3,65.0,3,232.6679466519497
7,81,8,57.8,4,212.2397670790713
8,87,10,31.8,5,164.36615624614504
8,77,3,49.0,1,194.25270425142924
6,60,8,25.9,2,159.82763072471977
5,60,5,19.8,7,160.7997057860683
7,51,9,26.1,4,178.02116468219396
5,47,2,64.1,1,237.63448696319614
4,62,5,28.7,5,165.76814085356347
4,81,7,71.5,7,236.3964753265539
8,70,3,64.5,7,248.7367163413016
7,46,1,47.1,6,229.9536724005817
10,72,5,39.1,6,202.97676494107304
3,48,4,55.9,4,222.69180941074535
7,47,4,39.7,6,214.51609579085323
9,47,1,24.2,3,183.8250749286858
5,65,3,29.7,7,175.58484806420768
4,68,7,61.4,7,228.54210942932022
4,88,1,40.7,6,169.8088821357572
5,65,8,62.0,5,229.60811709214806
6,80,8,48.8,1,182.7033724384985
9,90,8,52.3,5,204.825706402119
10,59,1,62.6,2,246.88199815154528
4,77,10,29.4,2,143.66259276794833
8,79,5,35.5,5,179.22821877143122
3,44,6,48.3,8,224.07043105024454
5,45,8,16.8,6,164.4441385903714
3,85,3,49.3,7,187.70046652567072
9,82,10,28.4,1,153.4279449067427
3,80,2,27.0,5,143.6007144578548
6,51,7,20.3,5,166.7122911254867
6,38,8,24.7,6,189.34406233227503
3,86,4,37.0,3,150.65659269918262
8,45,9,20.6,5,179.80892646284707
8,62,7,47.6,1,203.92057216131616
6,76,2,31.2,7,172.8825473782568
4,81,5,27.6,4,144.00100210578688
6,43,1,27.9,6,192.31641280613505
3,67,1,39.3,2,168.89925709749667
7,61,1,59.0,7,242.6510221015112
4,55,6,72.9,4,252.32358527836126
10,87,9,66.6,4,235.0393128917686
9,54,5,39.8,5,212.9455605720796
4,63,8,32.2,1,158.3292791146406
10,69,8,46.5,5,215.91358694555456
4,70,6,70.2,3,230.99880597526044
